/usr/bin/ld.gold
warning: the gold linker is deprecated and has known bugs with Rust
  |
  = help: consider using LLD or ld from GNU binutils instead

warning: `wavebreak-math-fuzz` (bin "wb_math") generated 1 warning
    Finished `release` profile [optimized] target(s) in 0.08s
Persistent signature found in 'hfuzz_target/x86_64-unknown-linux-gnu/release/wb_math'. Enabling persistent fuzzing mode
Start time:'2026-08-18.12.14.13' bin:'hfuzz_target/x86_64-unknown-linux-gnu/release/wb_math', input:'hfuzz_workspace/wb_math/input', output:'hfuzz_workspace/wb_math/input', persistent:true, stdin:false, mutation_rate:5, timeout:2, max_runs:0, threads:4, minimize:false, git_commit:380cf14962c64e3fa902d9442b6c6513869116ed
[2J[500B[2026-08-18T12:14:13-0700][W][21545] sanitizers_AddFlag():67 The 'ASAN_OPTIONS' envar is already set. Not overriding it!
Entering phase 1/3: Dry Run
Launched new fuzzing thread, no. #0
Launched new fuzzing thread, no. #2
Launched new fuzzing thread, no. #1
Persistent mode: Launched new persistent pid=21597
Launched new fuzzing thread, no. #3
Persistent mode: Launched new persistent pid=21596
Persistent mode: Launched new persistent pid=21598
Sz:42 Tm:34us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/11
Sz:64 Tm:22us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/34
Sz:113 Tm:34us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/2/0/26
Sz:143 Tm:22us (i/b/h/e/p/c) New:0/0/0/0/0/4, Cur:0/0/0/0/0/28
Sz:64 Tm:1,784us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/14
Sz:4 Tm:69us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/19
Sz:131 Tm:27us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/12
Sz:8 Tm:32us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/17
Sz:32 Tm:32us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/17
Sz:64 Tm:61us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/18
Sz:128 Tm:46us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/13
Sz:256 Tm:43us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/13
Sz:1024 Tm:24us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/13
Sz:4 Tm:75us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/17
Sz:61 Tm:68us (i/b/h/e/p/c) New:0/0/0/1/0/5, Cur:0/0/0/1/0/39
Sz:79 Tm:35us (i/b/h/e/p/c) New:0/0/0/1/0/1, Cur:0/0/0/2/0/20
Sz:4 Tm:61us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/12
Sz:41 Tm:29us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/5
Sz:8 Tm:26us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/20
Sz:32 Tm:26us (i/b/h/e/p/c) New:0/0/0/0/0/17, Cur:0/0/0/0/0/20
Sz:64 Tm:68us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/20
Sz:64 Tm:45us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/15
Sz:126 Tm:67us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/2/0/14
Sz:4 Tm:60us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/10
Sz:82 Tm:35us (i/b/h/e/p/c) New:0/0/0/0/0/6, Cur:0/0/0/0/0/27
Sz:64 Tm:24us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/3
Sz:82 Tm:66us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/7
Sz:64 Tm:32us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/5
Sz:4 Tm:50us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/10
Sz:64 Tm:41us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/5
Sz:127 Tm:60us (i/b/h/e/p/c) New:0/0/0/0/0/9, Cur:0/0/0/0/0/49
Sz:128 Tm:34us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/1/0/19
Sz:147 Tm:53us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/14
Sz:32 Tm:25us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/1
Sz:138 Tm:65us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/9
Sz:113 Tm:100us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/11
Sz:107 Tm:34us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/10
Sz:91 Tm:30us (i/b/h/e/p/c) New:0/0/0/1/0/3, Cur:0/0/0/1/0/6
Sz:99 Tm:44us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/15
Sz:78 Tm:48us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/15
Sz:16 Tm:26us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/3
Sz:89 Tm:57us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/6
Sz:124 Tm:63us (i/b/h/e/p/c) New:0/0/0/0/0/5, Cur:0/0/0/0/0/14
Sz:8 Tm:22us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/13
Sz:64 Tm:19us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/1/0/10
Sz:128 Tm:20us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/1/0/10
Sz:256 Tm:33us (i/b/h/e/p/c) New:0/0/0/0/0/2, Cur:0/0/0/0/0/11
Sz:483 Tm:42us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/11
Sz:64 Tm:43us (i/b/h/e/p/c) New:0/0/0/0/0/1, Cur:0/0/0/0/0/17
Sz:82 Tm:62us (i/b/h/e/p/c) New:0/0/0/0/0/3, Cur:0/0/0/0/0/28
